field_1,lat,long,distance_t,NAME
"20568",47.5202000000,-121.8700000000,0.6362982615,Snoqualmie Valley
"20569",47.4829000000,-122.1560000000,0.4181277964,Renton
"20570",47.6372000000,-122.3240000000,0.2247003357,Seattle
"20571",47.6775000000,-122.3850000000,0.2136077306,Seattle
"20572",47.5524000000,-122.1390000000,0.6686005841,Bellevue
"20573",47.4916000000,-122.1530000000,0.6936140263,Renton
"20574",47.4925000000,-122.2730000000,0.6363897711,Tukwila
"20575",47.3523000000,-122.2120000000,1.0952743829,Auburn
"20576",47.5802000000,-122.0390000000,0.2430987620,Issaquah
"20577",47.6607000000,-122.3620000000,0.1096023450,Seattle
"20578",47.6767000000,-122.2910000000,0.1505535950,Seattle
"20579",47.5108000000,-122.3620000000,0.4428897422,Highline
"20580",47.5456000000,-122.1290000000,0.7970370729,Issaquah
"20581",47.6904000000,-122.3700000000,0.4918221801,Seattle
"20582",47.2953000000,-122.2650000000,1.6676210764,Federal Way
"20583",47.6973000000,-122.3500000000,0.4690310375,Seattle
"20584",47.4783000000,-122.1230000000,0.2746034849,Issaquah
"20585",47.7169000000,-122.0200000000,1.0316819269,Riverview
"20586",47.5150000000,-121.8700000000,0.8819233502,Snoqualmie Valley
"20587",47.5448000000,-122.2880000000,0.3284894028,Seattle
"20588",47.5212000000,-122.3570000000,0.3137596908,Seattle
"20589",47.3363000000,-122.2110000000,0.5216528470,Auburn
"20590",47.3627000000,-122.0400000000,0.6290834330,Tahoma
"20591",47.5381000000,-121.8600000000,0.8352194028,Snoqualmie Valley
"20592",47.7050000000,-122.1260000000,0.3951818384,Lake Washington
"20593",47.7740000000,-122.1620000000,0.2011848722,Northshore
"20594",47.5629000000,-122.2970000000,0.7357525752,Seattle
"20595",47.6764000000,-122.3890000000,0.2476816754,Seattle
"20596",47.5419000000,-122.2710000000,0.2921527294,Seattle
"20597",47.5419000000,-122.2710000000,0.2921527294,Seattle
"20598",47.7293000000,-122.3430000000,0.3182750337,Seattle
"20599",47.3515000000,-122.1340000000,0.8568571558,Kent
"20600",47.3258000000,-122.1650000000,0.4916812383,Auburn
"20601",47.3366000000,-122.0520000000,0.4428210708,Kent
"20602",47.6206000000,-122.3000000000,0.2570403966,Seattle
"20603",47.6880000000,-122.0180000000,0.4319040035,Lake Washington
"20604",47.6706000000,-122.1730000000,0.3590134313,Lake Washington
"20605",47.6961000000,-122.3490000000,0.4031023698,Seattle
"20606",47.7053000000,-122.1130000000,0.7799909868,Lake Washington
"20607",47.5785000000,-122.2250000000,0.3401422116,Mercer Island
"20608",47.5446000000,-122.0170000000,0.5929833951,Issaquah
"20609",47.5408000000,-121.9920000000,0.7264548740,Issaquah
"20610",47.5490000000,-122.3870000000,0.4029984358,Seattle
"20611",47.5165000000,-122.3460000000,0.2373539358,Highline
"20612",47.7175000000,-122.2840000000,0.5975235273,Seattle
"20613",47.5555000000,-122.3620000000,0.4752008629,Seattle
"20614",47.3452000000,-122.2170000000,0.6925344184,Auburn
"20615",47.5108000000,-122.3630000000,0.3395040655,Highline
"20616",47.6353000000,-122.3710000000,0.4398442891,Seattle
"20617",47.5571000000,-122.3570000000,0.3878642837,Seattle
"20618",47.5429000000,-122.3870000000,0.1958736967,Seattle
"20619",47.6072000000,-122.0540000000,0.9765224615,Lake Washington
"20620",47.4300000000,-122.1880000000,0.3345948329,Kent
"20621",47.7123000000,-122.3010000000,0.4148502046,Seattle
"20622",47.3451000000,-122.2140000000,1.0945240594,Auburn
"20623",47.5342000000,-121.8760000000,0.1182135153,Snoqualmie Valley
"20624",47.6869000000,-122.0190000000,0.4257102293,Lake Washington
"20625",47.3607000000,-122.0380000000,0.4787005540,Tahoma
"20626",47.6558000000,-122.3480000000,0.0871359862,Seattle
"20627",47.5169000000,-121.8860000000,0.6051434668,Snoqualmie Valley
"20628",47.2975000000,-122.3500000000,0.2348374911,Federal Way
"20629",47.6955000000,-122.2900000000,0.1362749226,Seattle
"20630",47.2851000000,-122.2770000000,0.7293112422,Federal Way
"20631",47.5402000000,-122.3870000000,0.0701425323,Seattle
"20632",47.2905000000,-122.2640000000,1.5211168775,Federal Way
"20633",47.6823000000,-122.3270000000,0.1280149524,Seattle
"20634",47.6783000000,-122.3660000000,0.4925991256,Seattle
"20635",47.7744000000,-122.2250000000,0.2510163952,Northshore
"20636",47.5289000000,-122.3210000000,0.4041129476,Seattle
"20637",47.5540000000,-121.9980000000,0.5887951861,Issaquah
"20638",47.7302000000,-122.3550000000,0.3824532995,Seattle
"20639",47.6236000000,-122.0230000000,0.2781803320,Lake Washington
"20640",47.7113000000,-122.3490000000,0.2779589369,Seattle
"20641",47.5442000000,-122.3710000000,0.2046455003,Seattle
"20642",47.4815000000,-122.1270000000,0.4441876394,Issaquah
"20643",47.3700000000,-122.0190000000,0.1729180888,Tahoma
"20644",47.5582000000,-122.3630000000,0.3901210318,Seattle
"20645",47.7049000000,-122.1250000000,0.3835866814,Lake Washington
"20646",47.6647000000,-122.0870000000,0.8981554471,Lake Washington
"20647",47.3384000000,-122.1800000000,0.4549027619,Auburn
"20648",47.5802000000,-122.2120000000,0.3178738915,Mercer Island
"20649",47.6912000000,-122.3130000000,0.3159459372,Seattle
"20650",47.5818000000,-122.0470000000,0.6148770404,Issaquah
"20651",47.7540000000,-122.2150000000,0.4427682701,Northshore
"20652",47.5701000000,-122.2880000000,0.2482999977,Seattle
"20653",47.4759000000,-121.7340000000,0.4439192865,Snoqualmie Valley
"20654",47.4759000000,-121.7340000000,0.4439192865,Snoqualmie Valley
"20655",47.5328000000,-122.2820000000,0.1967863739,Seattle
"20656",47.3427000000,-122.2780000000,0.1151511796,Federal Way
"20657",47.6853000000,-122.3560000000,0.0891363179,Seattle
"20658",47.5765000000,-122.0720000000,1.3151012084,Issaquah
"20659",47.5525000000,-121.9900000000,0.7941171710,Issaquah
"20660",47.5528000000,-122.0760000000,1.6302291585,Issaquah
"20661",47.2582000000,-122.1980000000,1.3149566072,Auburn
"20662",47.5184000000,-122.1960000000,0.0967591104,Renton
"20663",47.5515000000,-122.0000000000,0.3930890038,Issaquah
"20664",47.3448000000,-122.2170000000,0.7069853557,Auburn
"20665",47.6819000000,-122.1720000000,0.3672953031,Lake Washington
"20666",47.6178000000,-122.0550000000,0.5461046501,Lake Washington
"20667",47.3440000000,-122.2690000000,0.4685800193,Federal Way
"20668",47.4714000000,-122.0710000000,0.6728703895,Issaquah
"20669",47.7647000000,-122.2130000000,0.4312456206,Northshore
"20670",47.1948000000,-121.9750000000,1.0433683995,Enumclaw
"20671",47.6856000000,-122.0130000000,0.1503811565,Lake Washington
"20672",47.7090000000,-122.0180000000,1.3257893032,Lake Washington
"20673",47.3665000000,-122.0220000000,0.3155414417,Tahoma
"20674",47.4513000000,-122.2020000000,0.4122738058,Renton
"20675",47.6371000000,-122.3270000000,0.3817666037,Seattle
"20676",47.5934000000,-122.2980000000,0.1893984638,Seattle
"20677",47.6179000000,-122.3120000000,0.2742689772,Seattle
"20678",47.5775000000,-122.4100000000,0.1045879484,Seattle
"20679",47.4565000000,-122.2870000000,0.2371985726,Highline
"20680",47.5368000000,-122.0730000000,1.2924004117,Issaquah
"20681",47.5013000000,-122.1470000000,0.2514048634,Issaquah
"20682",47.7748000000,-122.2440000000,0.4894735671,Northshore
"20683",47.2599000000,-122.2560000000,0.8338968217,Auburn
"20684",47.7401000000,-122.2260000000,0.1542441497,Northshore
"20685",47.6884000000,-122.3740000000,0.3350062875,Seattle
"20686",47.3359000000,-122.0550000000,0.3363046511,Kent
"20687",47.6653000000,-122.2050000000,0.2624096819,Lake Washington
"20688",47.7727000000,-122.2370000000,0.5304698159,Northshore
"20689",47.6714000000,-122.3820000000,0.3856116860,Seattle
"20690",47.5325000000,-122.0720000000,1.2778632690,Issaquah
"20691",47.5241000000,-122.2850000000,0.4587326064,Seattle
"20692",47.4290000000,-122.1890000000,0.4099968207,Kent
"20693",47.5073000000,-122.1680000000,0.4910262963,Renton
"20694",47.4310000000,-122.3350000000,0.5021961988,Highline
"20695",47.6034000000,-122.3090000000,0.4273470668,Seattle
"20696",47.4865000000,-122.1430000000,0.3417958966,Renton
"20697",47.5973000000,-122.2980000000,0.1609267161,Seattle
"20698",47.3363000000,-122.2150000000,0.4854636016,Auburn
"20699",47.6646000000,-122.3670000000,0.3319259314,Seattle
"20700",47.5439000000,-121.8800000000,0.8119644715,Snoqualmie Valley
"20701",47.5202000000,-122.3570000000,0.2508077477,Seattle
"20702",47.5893000000,-122.3090000000,0.1332152919,Seattle
"20703",47.5350000000,-122.2840000000,0.2973402643,Seattle
"20704",47.5123000000,-122.3580000000,0.3302866084,Highline
"20705",47.5079000000,-122.1580000000,0.5075515856,Renton
"20706",47.5370000000,-122.1850000000,0.0804786529,Renton
"20707",47.6989000000,-122.3170000000,0.2043886061,Seattle
"20708",47.5675000000,-122.3690000000,0.6158614206,Seattle
"20709",47.5491000000,-122.3870000000,0.3988037823,Seattle
"20710",47.5170000000,-121.8760000000,0.6167547655,Snoqualmie Valley
"20711",47.4178000000,-121.9370000000,4.2965341113,Tahoma
"20712",47.3560000000,-122.0570000000,1.0668918418,Tahoma
"20713",47.6990000000,-122.2070000000,0.6778137263,Lake Washington
"20714",47.7449000000,-122.1920000000,0.1712662713,Northshore
"20715",47.5321000000,-122.0730000000,1.3297442346,Issaquah
"20716",47.4283000000,-122.1020000000,0.8014223342,Kent
"20717",47.7039000000,-122.3600000000,0.1525828106,Seattle
"20718",47.7457000000,-121.9850000000,0.1692081255,Riverview
"20719",47.5323000000,-122.2810000000,0.2121122861,Seattle
"20720",47.3771000000,-122.1860000000,0.2751854877,Kent
"20721",47.6927000000,-121.9200000000,0.7273115044,Riverview
"20722",47.6624000000,-122.1970000000,0.3432478159,Lake Washington
"20723",47.5816000000,-122.2960000000,0.4095868155,Seattle
"20724",47.5774000000,-122.4120000000,0.1959192773,Seattle
"20725",47.3518000000,-122.2750000000,0.3212098593,Federal Way
"20726",47.6371000000,-122.3270000000,0.3817666037,Seattle
"20727",47.5339000000,-122.0670000000,1.0290937085,Issaquah
"20728",47.5663000000,-122.2900000000,0.3104956107,Seattle
"20729",47.5100000000,-122.1850000000,0.3014466610,Renton
"20730",47.3512000000,-122.1350000000,0.8150486375,Kent
"20731",47.7117000000,-122.3260000000,0.2591406383,Seattle
"20732",47.5374000000,-122.3570000000,0.1712183046,Seattle
"20733",47.7348000000,-122.3470000000,0.4378904764,Shoreline
"20734",47.5592000000,-122.2840000000,0.1617291103,Seattle
"20735",47.6764000000,-122.3920000000,0.2004812478,Seattle
"20736",47.3451000000,-122.2090000000,0.8435712023,Auburn
"20737",47.5416000000,-121.9940000000,0.6181434806,Issaquah
"20738",47.5010000000,-121.9020000000,1.1752173585,Issaquah
"20739",47.6843000000,-122.3050000000,0.2601624846,Seattle
"20740",47.7170000000,-122.1900000000,0.4152596963,Lake Washington
"20741",47.3564000000,-122.1980000000,0.2353288452,Kent
"20742",47.3658000000,-122.0370000000,0.6801776644,Tahoma
"20743",47.2671000000,-122.2560000000,0.4249936353,Auburn
"20744",47.5392000000,-121.8610000000,0.8337716278,Snoqualmie Valley
"20745",47.7065000000,-122.1180000000,0.5831561721,Lake Washington
"20746",47.5396000000,-122.0730000000,1.3085067859,Issaquah
"20747",47.4487000000,-122.2050000000,0.6393176531,Renton
"20748",47.3600000000,-122.3180000000,0.3499559731,Federal Way
"20749",47.3574000000,-122.3180000000,0.4846477006,Federal Way
"20750",47.5286000000,-122.1870000000,0.6648953001,Renton
"20751",47.5724000000,-122.1040000000,0.2022448705,Issaquah
"20752",47.1967000000,-121.9660000000,1.3402457333,Enumclaw
"20753",47.6435000000,-122.3540000000,0.1689931213,Seattle
"20754",47.7384000000,-122.3480000000,0.1938439805,Shoreline
"20755",47.6298000000,-122.3210000000,0.2047482857,Seattle
"20756",47.6534000000,-122.3550000000,0.2652757954,Seattle
"20757",47.7484000000,-122.3220000000,0.2088550497,Shoreline
"20758",47.4593000000,-122.1360000000,0.4853247072,Kent
"20759",47.5169000000,-121.8840000000,0.5792703636,Snoqualmie Valley
"20760",47.5424000000,-122.1200000000,0.4152296365,Issaquah
"20761",47.3689000000,-122.1750000000,0.2470929121,Kent
"20762",47.5620000000,-122.2920000000,0.3490390554,Seattle
"20763",47.7076000000,-122.3420000000,0.7163232243,Seattle
"20764",47.7076000000,-122.3420000000,0.7163232243,Seattle
"20765",47.6950000000,-122.3430000000,0.1175633968,Seattle
"20766",47.5320000000,-122.3840000000,0.4589581751,Seattle
"20767",47.7327000000,-121.9660000000,0.6619246937,Riverview
"20768",47.6942000000,-122.0160000000,0.7505337222,Lake Washington
"20769",47.5017000000,-122.3400000000,0.3707610293,Highline
"20770",47.6023000000,-122.3140000000,0.1096071534,Seattle
"20771",47.4827000000,-121.7730000000,0.3313108008,Snoqualmie Valley
"20772",47.5432000000,-122.3760000000,0.1536725687,Seattle
"20773",47.4841000000,-121.7720000000,0.3577954851,Snoqualmie Valley
"20774",47.2596000000,-122.1940000000,1.6218930030,Auburn
"20775",47.6057000000,-122.0470000000,0.8269447581,Lake Washington
"20776",47.6205000000,-122.2990000000,0.2985675653,Seattle
"20777",47.6088000000,-122.3110000000,0.1271628765,Seattle
"20778",47.6951000000,-122.3460000000,0.2572690615,Seattle
"20779",47.6489000000,-122.3350000000,0.6077623862,Seattle
"20780",47.3774000000,-122.1860000000,0.2600419406,Kent
"20781",47.5772000000,-122.4090000000,0.0550091046,Seattle
"20782",47.5633000000,-122.3850000000,0.0089022097,Seattle
"20783",47.7731000000,-122.3430000000,0.2758707774,Shoreline
"20784",47.7108000000,-122.3320000000,0.3050315154,Seattle
"20785",47.7158000000,-122.0160000000,1.2293305183,Lake Washington
"20786",47.2904000000,-122.2640000000,1.5149997228,Federal Way
"20787",47.7711000000,-122.1680000000,0.2124773235,Northshore
"20788",47.3455000000,-122.0230000000,0.4391157872,Tahoma
"20789",47.6908000000,-122.3650000000,0.3353939583,Seattle
"20790",47.3573000000,-122.2020000000,0.4002601262,Kent
"20791",47.5669000000,-122.2970000000,0.5311240741,Seattle
"20792",47.3307000000,-122.1880000000,0.2548753118,Auburn
"20793",47.5442000000,-122.1160000000,0.2100847467,Issaquah
"20794",47.3494000000,-122.0420000000,0.8417484804,Tahoma
"20795",47.6539000000,-121.9590000000,2.2312162148,Riverview
"20796",47.3706000000,-122.0170000000,0.2252818449,Tahoma
"20797",47.6377000000,-122.3420000000,0.3259996792,Seattle
"20798",47.3568000000,-122.0560000000,1.1032915325,Tahoma
"20799",47.5381000000,-122.0460000000,0.1057113306,Issaquah
"20800",47.6467000000,-122.1180000000,0.4980191540,Lake Washington
"20801",47.6543000000,-122.3580000000,0.3183354001,Seattle
"20802",47.5858000000,-122.3930000000,0.4948022811,Seattle
"20803",47.5298000000,-122.2690000000,0.2988407618,Seattle
"20804",47.6715000000,-122.3840000000,0.4064150457,Seattle
"20805",47.6879000000,-122.1070000000,0.4858447088,Lake Washington
"20806",47.7016000000,-122.1030000000,0.2292893939,Lake Washington
"20807",47.6646000000,-122.2800000000,0.1939929142,Seattle
"20808",47.5639000000,-122.2230000000,0.3472592582,Mercer Island
"20809",47.3710000000,-122.0180000000,0.1713637748,Tahoma
"20810",47.4878000000,-122.1910000000,0.5140607032,Renton
"20811",47.3524000000,-122.1750000000,0.5304155667,Kent
"20812",47.5930000000,-122.2910000000,0.5325357267,Seattle
"20813",47.3443000000,-122.3270000000,0.2742544201,Federal Way
"20814",47.5380000000,-122.1140000000,0.6234277327,Issaquah
"20815",47.5402000000,-122.3870000000,0.0701425323,Seattle
"20816",47.5344000000,-122.3480000000,0.6314387322,Seattle
"20817",47.2599000000,-122.2830000000,0.9422512200,Fife
"20818",47.5340000000,-121.8410000000,0.6710304463,Snoqualmie Valley
"20819",47.5341000000,-122.0670000000,1.0266500787,Issaquah
"20820",47.3262000000,-122.1650000000,0.4955528019,Auburn
"20821",47.5322000000,-122.0760000000,1.4650723702,Issaquah
"20822",47.6094000000,-122.0230000000,0.1938850976,Lake Washington
"20823",47.5171000000,-122.3460000000,0.2762682871,Highline
"20824",47.5542000000,-122.3590000000,0.4123551138,Seattle
"20825",47.5408000000,-121.9940000000,0.6518505498,Issaquah
"20826",47.6519000000,-122.3840000000,0.4350933295,Seattle
"20827",47.6328000000,-122.0160000000,0.3629235310,Lake Washington
"20828",47.6704000000,-122.3580000000,0.1984034989,Seattle
"20829",47.6907000000,-122.3420000000,0.3076114962,Seattle
"20830",47.6937000000,-122.3420000000,0.1200616859,Seattle
"20831",47.4879000000,-122.1520000000,0.4434022529,Renton
"20832",47.3511000000,-122.2750000000,0.3188842013,Federal Way
"20833",47.2793000000,-122.3520000000,0.8836929612,Federal Way
"20834",47.3820000000,-122.1970000000,0.3589710332,Kent
"20835",47.3003000000,-122.2630000000,1.3226337909,Federal Way
"20836",47.6725000000,-122.3300000000,0.2710580335,Seattle
"20837",47.5943000000,-122.2990000000,0.2341463144,Seattle
"20838",47.6264000000,-122.3230000000,0.0753995057,Seattle
"20839",47.5893000000,-122.3170000000,0.2790579573,Seattle
"20840",47.4467000000,-122.2870000000,0.4628551461,Highline
"20841",47.7724000000,-122.1680000000,0.3019225136,Northshore
"20842",47.5607000000,-122.3780000000,0.3802399165,Seattle
"20843",47.6947000000,-122.3420000000,0.0760235989,Seattle
"20844",47.6319000000,-122.3620000000,0.1885830343,Seattle
"20845",47.6550000000,-122.0090000000,1.8986529429,Lake Washington
"20846",47.5388000000,-122.3670000000,0.3662438731,Seattle
"20847",47.5925000000,-122.3020000000,0.1464918350,Seattle
"20848",47.6847000000,-122.2000000000,0.2103665603,Lake Washington
"20849",47.5790000000,-122.3890000000,0.1120906510,Seattle
"20850",47.6804000000,-122.2880000000,0.0520928727,Seattle
"20851",47.4214000000,-122.1910000000,0.6134980113,Kent
"20852",47.7043000000,-122.2090000000,0.9447264085,Lake Washington
"20853",47.7108000000,-122.3330000000,0.3267566911,Seattle
"20854",47.6225000000,-122.0580000000,0.3142813550,Lake Washington
"20855",47.6078000000,-122.2020000000,0.3094363842,Bellevue
"20856",47.5389000000,-121.8600000000,0.8622364924,Snoqualmie Valley
"20857",47.3690000000,-122.2870000000,0.4921388998,Federal Way
"20858",47.3229000000,-122.0450000000,0.2302496860,Kent
"20859",47.4969000000,-122.1450000000,0.2889337864,Issaquah
"20860",47.3514000000,-122.2130000000,0.7878151569,Auburn
"20861",47.4698000000,-122.1210000000,0.3064199910,Issaquah
"20862",47.1941000000,-121.9790000000,0.9413678601,Enumclaw
"20863",47.5167000000,-122.3460000000,0.2502348918,Highline
"20864",47.6828000000,-122.3460000000,0.2908081026,Seattle
"20865",47.6790000000,-122.3750000000,0.1597764517,Seattle
"20866",47.7730000000,-122.1610000000,0.1429250269,Northshore
"20867",47.6988000000,-122.3170000000,0.2028859947,Seattle
"20868",47.2615000000,-122.2520000000,0.6706380336,Auburn
"20869",47.6181000000,-122.3180000000,0.1773939387,Seattle
"20870",47.2958000000,-122.2650000000,1.6330918759,Federal Way
