field_1,lat,long,Hub distan,E19013171
"15728",47.5329000000,-122.3540000000,,"56629"
"15729",47.6209000000,-122.3020000000,,"113397"
"15730",47.7296000000,-122.1990000000,,"111497"
"15731",47.5651000000,-122.0340000000,,"106971"
"15732",47.6844000000,-122.1110000000,,"106197"
"15733",47.7631000000,-122.1490000000,,"72569"
"15734",47.5175000000,-122.2010000000,,"81216"
"15735",47.6844000000,-122.3060000000,,"113472"
"15736",47.7045000000,-122.2810000000,,"135088"
"15737",47.7393000000,-122.2890000000,,"80227"
"15738",47.4419000000,-122.1330000000,,"76978"
"15739",47.6765000000,-122.2870000000,,"103333"
"15740",47.6378000000,-122.0660000000,,"166591"
"15741",47.3918000000,-122.1850000000,,"98889"
"15742",47.6722000000,-122.3910000000,,"89375"
"15743",47.5398000000,-122.3690000000,,"67617"
"15744",47.6304000000,-122.2050000000,,"140026"
"15745",47.5694000000,-122.3850000000,,"114212"
"15746",47.4939000000,-122.3000000000,,"43646"
"15747",47.5389000000,-122.3530000000,,"92756"
"15748",47.6755000000,-122.3670000000,,"113188"
"15749",47.5381000000,-121.8720000000,,"150943"
"15750",47.6569000000,-122.2730000000,,"175735"
"15751",47.3984000000,-122.0550000000,,"105268"
"15752",47.7776000000,-122.3520000000,,"85398"
"15753",47.3067000000,-122.1160000000,,"90781"
"15754",47.5309000000,-122.2240000000,,"216488"
"15755",47.6461000000,-122.3560000000,,"113670"
"15756",47.6707000000,-122.1560000000,,"110625"
"15757",47.5845000000,-122.3950000000,,"102569"
"15758",47.6401000000,-122.3030000000,,"179922"
"15759",47.5372000000,-121.7440000000,,"92377"
"15760",47.3072000000,-122.2210000000,,"63516"
"15761",47.6854000000,-122.0480000000,,"146596"
"15762",47.5321000000,-122.0340000000,,"79073"
"15763",47.7243000000,-122.0320000000,,"108080"
"15764",47.7247000000,-122.1810000000,,"95313"
"15765",47.4179000000,-122.1810000000,,"95300"
"15766",47.3833000000,-122.0370000000,,"119466"
"15767",47.6170000000,-122.0580000000,,"149743"
"15768",47.5509000000,-122.2610000000,,"111026"
"15769",47.6899000000,-122.1220000000,,"106855"
"15770",47.4068000000,-122.1750000000,,"84271"
"15771",47.6196000000,-122.1390000000,,"97241"
"15772",47.4644000000,-122.1510000000,,"95658"
"15773",47.6711000000,-122.1480000000,,"110625"
"15774",47.6144000000,-122.0670000000,,"149743"
"15775",47.7608000000,-122.1180000000,,"161806"
"15776",47.3369000000,-122.2750000000,,"90133"
"15777",47.6858000000,-122.1020000000,,"106197"
"15778",47.7700000000,-122.2640000000,,"125339"
"15779",47.6404000000,-122.3610000000,,"109567"
"15780",47.4627000000,-122.1680000000,,"100461"
"15781",47.3837000000,-122.0990000000,,"110551"
"15782",47.7330000000,-122.2200000000,,"106391"
"15783",47.3165000000,-122.3860000000,,"65483"
"15784",47.6587000000,-122.0220000000,,"149688"
"15785",47.5312000000,-122.0400000000,,"79073"
"15786",47.7092000000,-122.2910000000,,"83295"
"15787",47.7155000000,-122.3150000000,,"63705"
"15788",47.7155000000,-122.3150000000,,"63705"
"15789",47.5589000000,-122.2900000000,,"63493"
"15790",47.6915000000,-122.2730000000,,"135088"
"15791",47.5674000000,-122.0190000000,,"149385"
"15792",47.5883000000,-122.3110000000,,"65255"
"15793",47.3701000000,-122.0410000000,,"118548"
"15794",47.7336000000,-122.1900000000,,"109943"
"15795",47.7394000000,-121.9650000000,,"119813"
"15796",47.5192000000,-122.2660000000,,"58827"
"15797",47.5192000000,-122.2660000000,,"58827"
"15798",47.7565000000,-122.3050000000,,"71607"
"15799",47.3430000000,-122.3160000000,,"68449"
"15800",47.7641000000,-122.2650000000,,"125481"
"15801",47.7250000000,-121.9670000000,,"142738"
"15802",47.4793000000,-122.3360000000,,"60989"
"15803",47.5472000000,-122.3000000000,,"78407"
"15804",47.3046000000,-122.2220000000,,"63516"
"15805",47.4206000000,-122.3160000000,,"63692"
"15806",47.6467000000,-122.3940000000,,"117449"
"15807",47.6557000000,-122.1970000000,,"143920"
"15808",47.5391000000,-122.0690000000,,"151820"
"15809",47.3710000000,-122.0550000000,,"97688"
"15810",47.4999000000,-122.1650000000,,"66433"
"15811",47.5121000000,-122.2480000000,,"93862"
"15812",47.5434000000,-122.3750000000,,"46731"
"15813",47.4898000000,-122.1270000000,,"100069"
"15814",47.5515000000,-122.1130000000,,"152560"
"15815",47.2978000000,-122.3760000000,,"63897"
"15816",47.6148000000,-122.3090000000,,"78846"
"15817",47.6286000000,-122.0640000000,,"166591"
"15818",47.4252000000,-122.1630000000,,"102566"
"15819",47.6971000000,-122.1300000000,,"106855"
"15820",47.6158000000,-122.1080000000,,"119567"
"15821",47.6264000000,-122.2830000000,,"173438"
"15822",47.5517000000,-122.1470000000,,"170119"
"15823",47.4390000000,-122.1520000000,,"108256"
"15824",47.6897000000,-122.1750000000,,"99696"
"15825",47.5733000000,-122.3120000000,,"74953"
"15826",47.7308000000,-122.2820000000,,"50948"
"15827",47.6464000000,-122.4010000000,,"170031"
"15828",47.7651000000,-122.2770000000,,"125481"
"15829",47.6927000000,-122.1240000000,,"106855"
"15830",47.4887000000,-121.7840000000,,"102348"
"15831",47.3787000000,-122.1690000000,,"96917"
"15832",47.7000000000,-122.3000000000,,"106458"
"15833",47.6826000000,-122.3110000000,,"115000"
"15834",47.5542000000,-122.0970000000,,"152560"
"15835",47.5066000000,-122.1750000000,,"97250"
"15836",47.2845000000,-122.2670000000,,"82955"
"15837",47.4936000000,-122.3370000000,,"53750"
"15838",47.7774000000,-122.3500000000,,"66734"
"15839",47.3205000000,-122.3300000000,,"65302"
"15840",47.6928000000,-122.1250000000,,"106855"
"15841",47.2032000000,-121.9640000000,,"59833"
"15842",47.6989000000,-122.1200000000,,"147525"
"15843",47.3157000000,-122.2510000000,,"92632"
"15844",47.6913000000,-122.3810000000,,"126096"
"15845",47.6520000000,-122.4040000000,,"170031"
"15846",47.3673000000,-122.0170000000,,"119466"
"15847",47.5104000000,-122.1660000000,,"97250"
"15848",47.5619000000,-122.4000000000,,"110368"
"15849",47.6915000000,-122.3210000000,,"84395"
"15850",47.7389000000,-122.3240000000,,"90806"
"15851",47.5452000000,-122.3790000000,,"105896"
"15852",47.7218000000,-122.3060000000,,"69790"
"15853",47.5621000000,-122.2830000000,,"87188"
"15854",47.3245000000,-122.3800000000,,"65483"
"15855",47.4390000000,-122.1350000000,,"108256"
"15856",47.6878000000,-122.3310000000,,"128292"
"15857",47.2629000000,-122.2750000000,,"96489"
"15858",47.6809000000,-122.3110000000,,"115000"
"15859",47.5505000000,-122.1520000000,,"170119"
"15860",47.7434000000,-122.2630000000,,"119653"
"15861",47.6774000000,-122.3250000000,,"82268"
"15862",47.7389000000,-122.3260000000,,"90806"
"15863",47.4991000000,-122.1640000000,,"100069"
"15864",47.3677000000,-122.0910000000,,"96250"
"15865",47.6729000000,-122.0640000000,,"119250"
"15866",47.6797000000,-122.2920000000,,"124792"
"15867",47.6475000000,-122.4090000000,,"170031"
"15868",47.5130000000,-122.3580000000,,"74395"
"15869",47.5647000000,-121.9030000000,,"104776"
"15870",47.2590000000,-122.2150000000,,"114792"
"15871",47.6905000000,-122.3050000000,,"106458"
"15872",47.6588000000,-122.3440000000,,"87112"
"15873",47.6387000000,-122.2070000000,,"140026"
"15874",47.7074000000,-122.2190000000,,"135200"
"15875",47.7104000000,-122.2130000000,,"106391"
"15876",47.6472000000,-122.0170000000,,"149688"
"15877",47.5324000000,-121.7630000000,,"92377"
"15878",47.6135000000,-122.2130000000,,"140026"
"15879",47.3241000000,-122.2750000000,,"83264"
"15880",47.7492000000,-122.3110000000,,"71607"
"15881",47.6796000000,-122.1040000000,,"106197"
"15882",47.7372000000,-121.9810000000,,"119813"
"15883",47.3561000000,-122.0560000000,,"95408"
"15884",47.7040000000,-122.3430000000,,"70250"
"15885",47.5418000000,-122.2950000000,,"53300"
"15886",47.6496000000,-122.3910000000,,"84583"
"15887",47.7384000000,-122.3240000000,,"90806"
"15888",47.7476000000,-122.0860000000,,"127434"
"15889",47.5546000000,-122.3770000000,,"83245"
"15890",47.5999000000,-121.9760000000,,"217574"
"15891",47.4920000000,-122.2250000000,,"58335"
"15892",47.4500000000,-122.1210000000,,"95658"
"15893",47.6205000000,-122.0630000000,,"149743"
"15894",47.7412000000,-122.3430000000,,"90806"
"15895",47.5440000000,-122.3850000000,,"105896"
"15896",47.6981000000,-122.3410000000,,"70250"
"15897",47.6975000000,-122.1200000000,,"147525"
"15898",47.5870000000,-121.9660000000,,"217574"
"15899",47.3768000000,-122.1700000000,,"96917"
"15900",47.5224000000,-122.3500000000,,"56629"
"15901",47.6816000000,-122.1990000000,,"118382"
"15902",47.6660000000,-122.3320000000,,"130909"
"15903",47.4234000000,-122.3420000000,,"84964"
"15904",47.5706000000,-122.4030000000,,"120189"
"15905",47.3073000000,-122.3950000000,,"89736"
"15906",47.4379000000,-122.3370000000,,"84964"
"15907",47.5342000000,-122.3600000000,,"68333"
"15908",47.6364000000,-121.9840000000,,"149688"
"15909",47.5125000000,-122.1920000000,,"97250"
"15910",47.6886000000,-122.2760000000,,"135088"
"15911",47.4880000000,-122.2210000000,,"58335"
"15912",47.5481000000,-122.1560000000,,"170119"
"15913",47.6110000000,-122.1220000000,,"58846"
"15914",47.7132000000,-122.0320000000,,"108080"
"15915",47.5358000000,-122.2350000000,,"216488"
"15916",47.5605000000,-122.1150000000,,"152560"
"15917",47.6666000000,-122.3310000000,,"130909"
"15918",47.6462000000,-122.1910000000,,"121250"
"15919",47.6511000000,-122.3680000000,,"109567"
"15920",47.4816000000,-121.7010000000,,"92377"
"15921",47.2416000000,-121.9790000000,,"77593"
"15922",47.5086000000,-122.2520000000,,"93862"
"15923",47.3431000000,-122.3050000000,,"62036"
"15924",47.7194000000,-122.3710000000,,"146750"
"15925",47.5110000000,-122.1720000000,,"97250"
"15926",47.3713000000,-122.1860000000,,"96917"
"15927",47.4631000000,-122.3620000000,,"100077"
"15928",47.7074000000,-122.2900000000,,"105286"
"15929",47.4903000000,-122.1780000000,,"59952"
"15930",47.5670000000,-122.1510000000,,"147450"
"15931",47.5814000000,-122.0290000000,,"152059"
"15932",47.3318000000,-122.2810000000,,"83264"
"15933",47.7741000000,-122.3790000000,,"115058"
"15934",47.6199000000,-122.1410000000,,"97241"
"15935",47.4337000000,-122.3290000000,,"69036"
"15936",47.7465000000,-122.3260000000,,"90806"
"15937",47.4697000000,-122.3510000000,,"60482"
"15938",47.2932000000,-122.2670000000,,"82955"
"15939",47.3538000000,-122.3010000000,,"51689"
"15940",47.4376000000,-122.4560000000,,"71444"
"15941",47.6122000000,-122.2880000000,,"173438"
"15942",47.4320000000,-122.2760000000,,"54879"
"15943",47.5574000000,-122.2140000000,,"202827"
"15944",47.5090000000,-122.1570000000,,"87448"
"15945",47.7234000000,-122.3280000000,,"63705"
"15946",47.5284000000,-122.1730000000,,"122063"
"15947",47.6735000000,-122.3750000000,,"113188"
"15948",47.3441000000,-122.0400000000,,"97041"
"15949",47.5039000000,-122.3610000000,,"83919"
"15950",47.4610000000,-121.9920000000,,"113651"
"15951",47.6846000000,-122.3450000000,,"124107"
"15952",47.7449000000,-122.2230000000,,"126269"
"15953",47.6357000000,-122.3730000000,,"71715"
"15954",47.3563000000,-122.0390000000,,"97041"
"15955",47.7257000000,-122.3290000000,,"63705"
"15956",47.6936000000,-122.1280000000,,"106855"
"15957",47.5882000000,-122.1170000000,,"117917"
"15958",47.6977000000,-122.2920000000,,"106458"
"15959",47.6624000000,-122.3360000000,,"120318"
"15960",47.4315000000,-122.1690000000,,"92531"
"15961",47.4474000000,-122.1440000000,,"76978"
"15962",47.2861000000,-122.2520000000,,"70234"
"15963",47.5485000000,-122.2140000000,,"203313"
"15964",47.3519000000,-122.1730000000,,"119423"
"15965",47.6526000000,-122.3490000000,,"95917"
"15966",47.6820000000,-121.9130000000,,"142738"
"15967",47.4760000000,-122.1510000000,,"113682"
"15968",47.6956000000,-122.3600000000,,"79375"
"15969",47.3070000000,-122.3720000000,,"83442"
"15970",47.4698000000,-122.2640000000,,"59225"
"15971",47.5443000000,-122.3820000000,,"105896"
"15972",47.4492000000,-122.2000000000,,"66633"
"15973",47.4778000000,-122.1460000000,,"113682"
"15974",47.6717000000,-122.3560000000,,"91806"
"15975",47.2873000000,-122.2510000000,,"70234"
"15976",47.2886000000,-122.2180000000,,"50926"
"15977",47.6118000000,-122.2840000000,,"173438"
"15978",47.6545000000,-122.3440000000,,"101270"
"15979",47.5956000000,-122.1720000000,,"127200"
"15980",47.7488000000,-122.2920000000,,"113438"
"15981",47.5540000000,-122.3850000000,,"83245"
"15982",47.5103000000,-122.3860000000,,"104474"
"15983",47.2133000000,-122.0070000000,,"75476"
"15984",47.7538000000,-122.3270000000,,"86750"
"15985",47.4896000000,-122.1400000000,,"100069"
"15986",47.6170000000,-122.0510000000,,"170063"
"15987",47.6170000000,-122.0510000000,,"170063"
"15988",47.5887000000,-122.0640000000,,"149743"
"15989",47.7202000000,-122.2200000000,,"106391"
"15990",47.6395000000,-122.2110000000,,"222500"
"15991",47.6801000000,-122.3050000000,,"113472"
"15992",47.7620000000,-122.3620000000,,"107544"
"15993",47.6025000000,-122.3100000000,,"83090"
"15994",47.3413000000,-122.2900000000,,"90133"
"15995",47.4614000000,-121.7130000000,,"107044"
"15996",47.4797000000,-122.1260000000,,"115493"
"15997",47.7762000000,-122.3370000000,,"66734"
"15998",47.6227000000,-122.2070000000,,"140026"
"15999",47.6227000000,-122.2070000000,,"140026"
"16000",47.4619000000,-122.1530000000,,"100461"
"16001",47.5890000000,-122.1650000000,,"127200"
"16002",47.4920000000,-122.3640000000,,"83919"
"16003",47.7365000000,-122.0370000000,,"133603"
"16004",47.6340000000,-122.1190000000,,"145221"
"16005",47.4616000000,-121.9800000000,,"113651"
"16006",47.6341000000,-122.2840000000,,"135956"
"16007",47.6526000000,-122.3840000000,,"84583"
"16008",47.4909000000,-122.1570000000,,"100069"
"16009",47.6857000000,-122.3780000000,,"103470"
"16010",47.7128000000,-122.0320000000,,"108080"
"16011",47.6429000000,-122.4120000000,,"170031"
"16012",47.4558000000,-122.3620000000,,"100077"
"16013",47.4824000000,-122.1520000000,,"113682"
"16014",47.6868000000,-122.3480000000,,"124107"
"16015",47.3179000000,-122.2570000000,,"92632"
"16016",47.7059000000,-122.3410000000,,"70250"
"16017",47.3753000000,-122.1550000000,,"95313"
"16018",47.7768000000,-122.2680000000,,"125339"
"16019",47.7082000000,-122.0190000000,,"108080"
"16020",47.6325000000,-122.0640000000,,"166591"
"16021",47.3205000000,-122.1780000000,,"82917"
"16022",47.6251000000,-122.0260000000,,"180761"
"16023",47.7232000000,-122.3710000000,,"146750"
"16024",47.5530000000,-122.1140000000,,"152560"
"16025",47.3850000000,-122.1690000000,,"96917"
"16026",47.4924000000,-122.3400000000,,"53750"
"16027",47.4038000000,-122.0360000000,,"110063"
"16028",47.6324000000,-122.0280000000,,"180761"
"16029",47.6835000000,-122.1610000000,,"103112"
"16030",47.7646000000,-122.3020000000,,"93811"
"16031",47.7740000000,-122.3510000000,,"66734"
"16032",47.6750000000,-122.2890000000,,"127373"
"16033",47.2623000000,-122.3050000000,,"79394"
"16034",47.4576000000,-122.3480000000,,"60482"
"16035",47.7169000000,-122.3530000000,,"73792"
"16036",47.5091000000,-122.2620000000,,"93862"
"16037",47.5254000000,-122.3180000000,,"48864"
"16038",47.6624000000,-122.3470000000,,"87112"
"16039",47.3634000000,-122.0900000000,,"96250"
"16040",47.5494000000,-122.2740000000,,"111026"
"16041",47.7407000000,-122.1830000000,,"92333"
"16042",47.7360000000,-122.2310000000,,"126269"
"16043",47.4798000000,-121.7270000000,,"92377"
"16044",47.5709000000,-122.4060000000,,"110368"
"16045",47.6225000000,-122.1080000000,,"135185"
"16046",47.2846000000,-122.1920000000,,"64802"
"16047",47.5602000000,-122.3780000000,,"83245"
"16048",47.6347000000,-122.1730000000,,"121250"
"16049",47.2911000000,-122.3530000000,,"83611"
"16050",47.5212000000,-122.1920000000,,"122647"
"16051",47.4889000000,-122.3170000000,,"75449"
"16052",47.6938000000,-122.3560000000,,"69596"
"16053",47.5670000000,-122.1240000000,,"152560"
"16054",47.5686000000,-122.1540000000,,"147450"
"16055",47.7363000000,-122.2540000000,,"119653"
"16056",47.7153000000,-122.2210000000,,"135200"
"16057",47.3503000000,-122.2910000000,,"90133"
"16058",47.7676000000,-122.3390000000,,"66734"
"16059",47.6840000000,-122.3760000000,,"103470"
"16060",47.6851000000,-122.3950000000,,"123698"
"16061",47.6977000000,-122.3650000000,,"79375"
"16062",47.4405000000,-122.1340000000,,"76978"
"16063",47.4650000000,-122.1230000000,,"115493"
"16064",47.7406000000,-122.0700000000,,"165000"
"16065",47.3601000000,-122.0350000000,,"118548"
"16066",47.5532000000,-122.2800000000,,"63493"
"16067",47.6838000000,-122.2120000000,,"118382"
"16068",47.5145000000,-122.2700000000,,"93862"
"16069",47.4608000000,-122.0650000000,,"99722"
"16070",47.6839000000,-122.3610000000,,"110202"
"16071",47.7769000000,-122.2530000000,,"81796"
"16072",47.4893000000,-122.2290000000,,"93571"
"16073",47.3139000000,-122.2120000000,,"63516"
"16074",47.6971000000,-122.3410000000,,"102917"
"16075",47.7042000000,-122.3710000000,,"92059"
"16076",47.4780000000,-122.3580000000,,"77455"
"16077",47.5668000000,-122.3830000000,,"114212"
"16078",47.5384000000,-122.3700000000,,"67617"
"16079",47.7333000000,-122.2460000000,,"119653"
"16080",47.6753000000,-122.3630000000,,"106172"
"16081",47.3427000000,-122.3250000000,,"97372"
"16082",47.6945000000,-122.3300000000,,"84395"
"16083",47.3746000000,-122.0260000000,,"119466"
"16084",47.6890000000,-122.1960000000,,"118382"
"16085",47.4579000000,-121.9810000000,,"113651"
"16086",47.7735000000,-122.3860000000,,"115058"
"16087",47.7159000000,-122.1000000000,,"176607"
"16088",47.6105000000,-122.3090000000,,"78846"
"16089",47.4790000000,-122.1320000000,,"115493"
"16090",47.5890000000,-122.3130000000,,"65255"
"16091",47.7742000000,-122.1660000000,,"93750"
"16092",47.6364000000,-122.2800000000,,"135956"
"16093",47.3098000000,-122.2090000000,,"63516"
"16094",47.7152000000,-122.3420000000,,"63705"
"16095",47.5890000000,-121.9830000000,,"176389"
"16096",47.5080000000,-122.1130000000,,"151820"
"16097",47.6919000000,-122.3130000000,,"99726"
"16098",47.4976000000,-122.2250000000,,"58335"
"16099",47.6935000000,-122.1120000000,,"147525"
"16100",47.4487000000,-121.9810000000,,"113651"
"16101",47.5893000000,-122.1650000000,,"127200"
"16102",47.5147000000,-122.1930000000,,"97250"
"16103",47.6971000000,-122.3170000000,,"99726"
"16104",47.2089000000,-122.0110000000,,"59833"
"16105",47.7397000000,-122.3000000000,,"80227"
"16106",47.5591000000,-122.2290000000,,"202827"
"16107",47.3192000000,-122.3850000000,,"65483"
"16108",47.4590000000,-122.3550000000,,"60482"
"16109",47.6256000000,-122.0360000000,,"170063"
"16110",47.6308000000,-122.2870000000,,"135956"
"16111",47.6760000000,-122.2720000000,,"80208"
"16112",47.6585000000,-122.1860000000,,"127708"
"16113",47.7642000000,-122.2640000000,,"125339"
"16114",47.3300000000,-122.2200000000,,"48019"
"16115",47.6246000000,-122.3120000000,,"80152"
